Customer ID,Customer Name,Total Sales,Order ID_nunique,Order Date_min,Order Date_max,Total Profit,Avg Discount,Preferred Category,Preferred Sub-Category,Recency,Avg_Recency,Cluster,PCA1,PCA2
FH-14365,Fred Hopkins,6987.196,8,2014-10-20,2017-12-25,2050.2826,0.13846153846153847,Office Supplies,Storage,7,96.83333333333333,3,2.273875060966837,0.7493484190126176
FM-14215,Filia McAdams,2456.638,10,2014-03-11,2017-12-23,249.6808,0.09333333333333334,Office Supplies,Paper,9,98.78571428571429,0,1.0119069861964987,-0.5533526807874043
FM-14290,Frank Merwin,3736.198,9,2014-08-26,2017-11-24,198.10949999999997,0.18,Office Supplies,Paper,38,62.421052631578945,0,0.9889858123670555,-0.9593957635698517
FM-14380,Fred McMath,2523.266,9,2015-07-12,2017-08-07,191.4898,0.15714285714285717,Office Supplies,['Accessories' 'Phones'],147,58.23076923076923,0,0.6439874943302755,-0.6504011695518338
FO-14305,Frank Olsen,2678.438,10,2014-06-09,2017-11-22,215.59689999999998,0.22,Office Supplies,['Binders' 'Storage' 'Supplies'],40,90.14285714285714,0,0.7817218871513003,-1.351169954618496
FP-14320,Frank Preis,4046.746,8,2014-12-07,2017-12-07,406.44730000000004,0.13571428571428573,Office Supplies,['Labels' 'Phones' 'Tables'],25,84.3076923076923,0,0.9564119114919939,-0.3563778873684348
FW-14395,Fred Wasserman,79.75,3,2015-03-22,2017-01-02,23.491300000000003,0.0,Technology,['Accessories' 'Art' 'Phones'],364,326.0,1,-2.33066549398306,2.122137631897677
GA-14515,George Ashbrook,3919.776,8,2014-05-18,2017-08-03,840.899,0.0642857142857143,Office Supplies,Paper,151,90.23076923076923,0,1.0597783569806594,0.6529896331663777
GA-14725,Guy Armstrong,1398.382,11,2014-02-11,2017-12-25,136.7079,0.17954545454545456,Office Supplies,Binders,7,67.28571428571429,0,0.9204790018036321,-1.4699234729449644
GB-14530,George Bell,1568.44,11,2014-04-28,2017-10-29,7.83710000000001,0.17,Office Supplies,Furnishings,64,67.36842105263158,0,0.8285009732806251,-1.3514382019456492
GB-14575,Giulietta Baptist,4716.2880000000005,5,2015-06-12,2017-12-17,1135.8393,0.037500000000000006,Office Supplies,['Paper' 'Storage'],15,61.266666666666666,0,1.1349926026197823,1.1354140357975306
GD-14590,Giulietta Dortch,1888.07,4,2014-05-05,2017-12-25,230.93729999999996,0.13333333333333333,Office Supplies,['Binders' 'Paper'],7,266.0,1,-1.1368782451168742,0.40585626885720666
GG-14650,Greg Guthrie,2224.0,9,2014-10-31,2017-11-17,12.698500000000013,0.15,Office Supplies,Binders,45,48.391304347826086,0,0.7107746681742922,-0.9678841192589128
GH-14410,Gary Hansen,2819.467,9,2014-07-09,2017-10-16,-576.8335,0.27058823529411763,Office Supplies,['Binders' 'Storage'],77,74.6875,0,0.15421319997832722,-1.9561106652505524
GH-14425,Gary Hwang,4172.8460000000005,4,2014-06-17,2017-11-10,1176.4181,0.19,Office Supplies,['Binders' 'Furnishings' 'Paper'],52,138.0,1,0.14641898930379987,0.524808841350919
GH-14485,Gene Hale,1361.2440000000001,2,2015-10-08,2016-12-08,-95.4498,0.4666666666666666,Furniture,Furnishings,389,213.5,1,-2.794461195805306,-1.01386462609782
GH-14665,Greg Hansen,146.9408,2,2015-11-17,2017-12-28,-5.810200000000001,0.24,Office Supplies,['Art' 'Bookcases' 'Supplies'],4,386.0,2,-2.736886993516091,0.029331517883078247
GK-14620,Grace Kelly,6497.2699999999995,9,2014-06-25,2017-09-09,1448.5525,0.15714285714285717,Office Supplies,['Art' 'Phones'],114,90.15384615384616,3,1.9315947826020992,0.3087346183701934
GM-14440,Gary McGarr,3582.8199999999997,7,2014-03-21,2017-10-08,347.266,0.11818181818181818,Furniture,Chairs,85,129.7,0,0.3787759966190723,0.08012801239695566
GM-14455,Gary Mitchum,3078.6240000000003,6,2014-04-11,2017-12-14,793.2814000000001,0.16666666666666666,Technology,Phones,18,122.0909090909091,0,0.3200220141113445,-0.013900318298122055
GM-14500,Gene McClure,1255.6819999999998,10,2014-08-09,2017-09-15,441.31850000000003,0.11538461538461539,Office Supplies,['Binders' 'Paper' 'Storage'],108,94.41666666666667,0,0.687890317773403,-0.44422986923234664
GM-14680,Greg Matthias,3163.628,6,2014-05-10,2017-07-31,35.48649999999999,0.14545454545454548,['Furniture' 'Office Supplies'],Phones,154,117.8,1,-0.15565519322745586,-0.03685604507525264
GM-14695,Greg Maxwell,6049.966,3,2014-04-05,2017-09-04,188.7235,0.05454545454545456,Office Supplies,['Art' 'Paper'],119,124.8,1,0.0906101634777049,1.1938335020512667
GP-14740,Guy Phonely,236.53,2,2014-04-06,2015-11-26,31.837600000000002,0.13999999999999999,Office Supplies,Binders,767,149.75,1,-2.595226950725695,1.8333043920353143
GR-14560,Georgia Rosenberg,1284.38,2,2014-11-19,2014-11-21,359.83320000000003,0.0,Office Supplies,Labels,1137,0.5,1,-1.8468200787507065,3.4721122666506967
GT-14635,Grant Thornton,9351.212,3,2014-06-06,2017-11-04,-4108.6589,0.25,Office Supplies,Binders,58,249.4,1,-2.085563123777055,-2.335418892933273
GT-14710,Greg Tran,11820.119999999999,11,2014-05-23,2017-11-24,2163.4269,0.1,Office Supplies,Paper,38,45.75,3,4.156878178301222,0.8312969771372521
GT-14755,Guy Thornton,226.436,4,2015-02-18,2017-11-26,-6.139200000000002,0.2,Office Supplies,Paper,36,168.66666666666666,1,-1.324795690663927,-0.41961626839972804
GW-14605,Giulietta Weimer,2189.0190000000002,7,2014-03-01,2017-12-02,-268.5423,0.15555555555555556,Office Supplies,['Accessories' 'Binders' 'Storage'],30,171.5,0,-0.36313415816632494,-0.6319685287320003
GZ-14470,Gary Zandusky,4355.150000000001,9,2014-08-05,2017-12-23,1087.7539,0.07857142857142858,Office Supplies,['Art' 'Chairs' 'Envelopes' 'Furnishings'],9,95.07692307692308,0,1.6250230797345269,0.2841518415217757
GZ-14545,George Zrebassa,2454.622,4,2014-09-28,2017-07-26,828.661,0.04,Office Supplies,['Accessories' 'Appliances' 'Art' 'Chairs' 'Storage'],159,258.0,1,-0.7524951040475945,1.71861474916052
HA-14905,Helen Abelman,2163.3,7,2014-06-30,2017-10-22,270.85740000000004,0.22999999999999998,Office Supplies,['Binders' 'Furnishings'],71,134.44444444444446,0,-0.1630438508656187,-0.798445785563676
HA-14920,Helen Andreada,2584.158,8,2014-10-11,2017-12-10,99.14450000000004,0.2,Office Supplies,['Accessories' 'Paper'],22,68.0,0,0.469874539763884,-1.0844046371397933
HD-14785,Harold Dahlen,251.36,3,2014-05-11,2015-11-22,-135.87599999999998,0.3,Office Supplies,Paper,771,93.33333333333333,1,-2.541636877944175,0.4102328336556083
HE-14800,Harold Engle,883.532,4,2016-01-30,2017-12-18,274.4028,0.018181818181818184,Office Supplies,Furnishings,14,68.8,1,-0.22827168196430914,0.7112008571290048
HF-14995,Herbert Flentye,2533.164,7,2014-05-26,2017-12-09,-13.876799999999992,0.13157894736842105,Office Supplies,['Binders' 'Paper'],23,71.83333333333333,0,0.3226939407912608,-0.5428723696870877
HG-14845,Harry Greene,785.628,5,2014-04-29,2017-11-06,147.0032,0.19,Office Supplies,Binders,56,143.0,1,-0.8364318146324282,-0.3961689547487627
HG-14965,Henry Goldwyn,3247.642,12,2014-09-20,2017-12-07,-2797.9635,0.17058823529411768,Office Supplies,Binders,25,73.375,0,0.09750578925399218,-3.158187098620909
HG-15025,Hunter Glantz,3690.284,7,2014-10-14,2017-12-24,804.6112999999999,0.17272727272727273,Office Supplies,Accessories,8,116.7,0,0.6764055124392664,-0.19746678242692908
HH-15010,Hilary Holden,218.668,2,2014-08-29,2017-10-19,86.7342,0.03333333333333333,Office Supplies,Paper,74,229.4,1,-1.6817971140926644,1.2524861589914364
HJ-14875,Heather Jas,358.1,5,2015-04-13,2017-08-26,98.6548,0.10000000000000002,Office Supplies,Paper,128,173.2,1,-1.0071791815908189,0.3703254206705176
HK-14890,Heather Kirkland,4877.784,8,2014-06-10,2017-08-01,956.9451,0.21333333333333335,Office Supplies,Paper,153,82.0,0,1.0438945392203696,-0.22607117362743728
HL-15040,Hunter Lopez,12873.297999999999,6,2014-01-20,2017-11-17,5622.4292,0.018181818181818184,Office Supplies,['Art' 'Envelopes' 'Furnishings' 'Phones'],45,139.7,3,4.69836686740627,4.458880529218944
HM-14860,Harry Marie,8236.7648,10,2014-07-21,2017-12-28,2437.9835999999996,0.231,Office Supplies,Furnishings,4,66.10526315789474,3,3.0646237279734727,0.06177651724024976
HM-14980,Henry MacAllister,736.276,4,2015-10-02,2017-04-27,117.2755,0.17142857142857146,Office Supplies,Binders,249,95.5,1,-1.1024634494985746,0.1649362149222509
HP-14815,Harold Pawlan,1990.314,7,2014-05-06,2017-11-30,373.8637,0.3,Office Supplies,Binders,32,144.88888888888889,0,-0.27678580949129583,-1.2693040618510836
HR-14770,Hallie Redmond,1299.288,5,2014-03-01,2017-12-17,185.5794,0.04615384615384616,Office Supplies,Phones,15,115.58333333333333,1,-0.2481791667015999,0.4539328792061876
HR-14830,Harold Ryan,5248.787,7,2014-11-24,2017-07-24,1196.9504,0.1,Office Supplies,Storage,161,74.84615384615384,0,1.272074561683436,0.8351571095967824
HW-14935,Helen Wasserman,9300.254,8,2015-09-27,2017-09-04,2164.1611,0.045,Office Supplies,Accessories,119,37.26315789473684,3,3.0724429549062715,1.6644491296473527
HZ-14950,Henia Zydlo,886.52,5,2016-03-14,2017-11-25,-130.3879,0.19999999999999998,Furniture,['Furnishings' 'Paper'],37,124.2,1,-0.8530454086044152,-0.7054803886060516
IG-15085,Ivan Gibson,744.574,4,2014-10-18,2017-10-20,320.4982,0.028571428571428574,Office Supplies,Paper,73,183.0,1,-0.8484466246347392,1.046834842990877
IL-15100,Ivan Liston,5040.736,7,2014-08-01,2017-08-10,1121.937,0.07142857142857142,Office Supplies,Art,144,85.0,0,1.2325988972237063,0.9543407201946494
IM-15055,Ionia McGrath,2872.63,3,2014-01-23,2016-11-16,975.7701,0.1,Office Supplies,['Binders' 'Copiers' 'Furnishings' 'Paper'],411,342.6666666666667,1,-1.6710372729373388,2.3152452501570635
IM-15070,Irene Maddox,4930.474,7,2014-12-19,2016-12-05,514.6527,0.16666666666666666,Office Supplies,['Binders' 'Paper'],392,35.85,0,0.5883363779977493,0.38251924510426955
JA-15970,Joseph Airdo,6491.026,8,2014-09-17,2017-09-29,-819.4217,0.2125,Office Supplies,Binders,94,48.17391304347826,0,0.7837348933825866,-1.3974028345163638
JB-15400,Jennifer Braxton,1791.605,10,2014-09-14,2017-12-23,156.0532,0.20625000000000002,Office Supplies,Binders,9,79.73333333333333,0,0.6956991432119473,-1.432925617094187
JB-15925,Joni Blumstein,900.552,3,2014-12-05,2015-12-24,-286.98080000000004,0.3,Office Supplies,"['Accessories' 'Appliances' 'Art' 'Binders' 'Fasteners' 'Furnishings'
 'Machines' 'Paper']",739,54.857142857142854,1,-2.2635265546928256,0.19883929319386792
JB-16000,Joy Bell-,644.1188,7,2016-01-10,2017-11-17,126.76490000000001,0.07428571428571429,Office Supplies,Labels,45,112.83333333333333,0,-0.09176187327060602,-0.04056101448126079
JB-16045,Julia Barnett,2518.1150000000002,5,2015-05-03,2017-12-23,201.51850000000002,0.18888888888888888,Office Supplies,Furnishings,9,120.625,1,-0.2924026636859498,-0.41675998656435376
JC-15340,Jasper Cacioppo,71.263,4,2014-01-28,2017-09-07,-0.3555999999999999,0.22499999999999998,Office Supplies,Binders,116,439.3333333333333,2,-2.719258880886651,0.19173320241708425
JC-15385,Jenna Caffey,1058.108,1,2017-07-08,2017-07-08,502.92440000000005,0.05,Office Supplies,['Accessories' 'Binders' 'Furnishings' 'Labels'],177,0.0,1,-0.6940052380683764,1.2901473940698343
JC-15775,John Castell,2772.055,9,2014-09-14,2017-07-25,279.5692,0.12187500000000001,Office Supplies,Paper,160,69.66666666666667,0,0.7346157261985226,-0.2980551278332222
JC-16105,Julie Creighton,858.576,5,2014-11-18,2017-11-03,201.5952,0.044444444444444446,Office Supplies,['Paper' 'Storage'],59,135.125,1,-0.47779000664816895,0.5904586293229768
JD-15790,John Dryer,2152.3520000000003,5,2015-04-02,2017-09-04,-266.5525,0.17142857142857146,Office Supplies,['Art' 'Storage'],119,147.66666666666666,1,-0.8315711844807956,-0.3013289975505746
JD-15895,Jonathan Doherty,7610.8640000000005,11,2014-03-26,2016-12-01,1050.2668,0.075,Office Supplies,Paper,396,31.64516129032258,3,2.375190137757577,0.8524023163507132
JD-16015,Joy Daniels,385.43,6,2014-10-04,2017-09-09,26.7605,0.30909090909090914,Office Supplies,Binders,114,107.1,1,-0.9342842506200736,-1.3798979720995406
JD-16060,Julia Dunbar,695.442,3,2014-09-24,2017-03-05,111.11410000000001,0.049999999999999996,Office Supplies,['Binders' 'Storage'],302,178.6,1,-1.5212030706142456,1.4112994685661464
JD-16150,Justin Deggeller,8828.0305,8,2014-11-16,2017-11-19,1619.5198999999998,0.05588235294117647,Furniture,['Chairs' 'Furnishings' 'Phones'],43,68.6875,3,2.6780549851878845,1.1496832956583398
JE-15475,Jeremy Ellison,1388.682,6,2015-03-16,2017-06-20,276.2197,0.1846153846153846,Office Supplies,Accessories,195,68.91666666666667,1,-0.3226422507846831,-0.26706904075637167
JE-15610,Jim Epp,7754.976,7,2014-10-14,2017-11-12,1623.4019,0.16,Office Supplies,Binders,50,59.21052631578947,3,2.0881272474504287,0.5502888596323701
JE-15715,Joe Elijah,8697.842999999999,10,2014-08-25,2017-11-14,1262.2926,0.3227272727272727,Office Supplies,Binders,48,56.04761904761905,3,2.409637326795362,-1.147987301308111
JE-15745,Joel Eaton,6760.815,13,2014-06-22,2017-11-09,221.7967,0.14565217391304347,Furniture,Chairs,53,56.18181818181818,0,2.4867787374591255,-1.1358478699711338
JE-16165,Justin Ellison,2697.248,3,2016-12-05,2017-12-10,789.6476,0.028571428571428574,Office Supplies,['Binders' 'Phones'],22,61.666666666666664,1,0.17166830105180136,1.1953040772656374
JF-15190,Jamie Frazer,2279.5860000000002,7,2014-11-15,2017-10-26,575.1259,0.12105263157894736,Office Supplies,['Binders' 'Paper' 'Storage'],67,59.77777777777778,0,0.5533263626711917,-0.06784767411641347
JF-15295,Jason Fortune-,955.124,5,2014-03-14,2017-05-19,97.289,0.1142857142857143,Office Supplies,['Binders' 'Chairs'],227,89.38461538461539,1,-0.6930999242067029,0.33195119265662165
JF-15355,Jay Fein,1911.844,6,2015-10-23,2017-09-16,330.199,0.07500000000000001,Office Supplies,['Binders' 'Chairs'],107,46.266666666666666,0,0.2557874489887101,0.27583737797823343
JF-15415,Jennifer Ferguson,2371.448,6,2014-06-17,2017-12-28,635.6376,0.07142857142857142,Office Supplies,Paper,4,99.23076923076923,0,0.4157659812619822,0.4023529270638422
JF-15490,Jeremy Farry,1082.918,11,2014-10-19,2017-08-31,-18.06730000000001,0.14666666666666667,Office Supplies,['Chairs' 'Paper'],123,74.78571428571429,0,0.644597632129885,-1.0942871145990607
JF-15565,Jill Fjeld,4198.332,8,2014-10-11,2017-11-06,1073.2088,0.17500000000000002,Office Supplies,Accessories,56,74.8,0,1.2137733178390842,-0.165029510122238
JG-15115,Jack Garza,2358.676,3,2014-09-21,2015-12-03,684.1911,0.24285714285714285,Technology,Phones,760,73.0,1,-1.5194020668608121,1.3180157313145937
JG-15160,James Galang,6366.392,11,2014-05-30,2017-12-29,1415.6664,0.1111111111111111,Office Supplies,Phones,3,77.0,3,2.6082429988176803,0.019412387814761047
JG-15310,Jason Gross,2240.58,6,2016-03-03,2017-12-28,3.7976000000000028,0.2545454545454546,Office Supplies,['Chairs' 'Storage'],4,66.5,0,-0.12119746186881049,-1.2642175040651777
JG-15805,John Grady,1507.018,6,2014-04-05,2017-05-21,206.1019,0.06666666666666668,Office Supplies,Storage,225,142.75,1,-0.469027875092818,0.707270351587599
JH-15430,Jennifer Halladay,309.281,4,2014-02-24,2017-12-25,-24.077100000000005,0.31428571428571433,Office Supplies,['Art' 'Paper'],7,233.33333333333334,1,-1.7857292319903098,-1.0980918241997935
JH-15820,John Huston,528.91,6,2014-05-19,2017-07-09,26.0822,0.15000000000000002,Office Supplies,"['Accessories' 'Art' 'Binders' 'Envelopes' 'Furnishings' 'Labels' 'Phones'
 'Storage']",176,163.85714285714286,1,-0.93409565103788,-0.06038708777499763
JH-15910,Jonathan Howell,959.477,7,2015-06-12,2017-11-19,-13.55449999999999,0.14444444444444446,Office Supplies,Phones,43,111.375,0,-0.22306189588529088,-0.5785774085824655
JH-15985,Joseph Holt,7954.9980000000005,6,2014-08-09,2017-12-01,-644.6981999999999,0.08571428571428573,Office Supplies,Binders,31,93.07692307692308,0,0.9014224373465978,-0.11600765356745982
JH-16180,Justin Hirsh,2256.394,4,2015-05-25,2016-11-21,-96.95300000000002,0.22000000000000003,['Furniture' 'Office Supplies'],Chairs,406,136.5,1,-1.4082760576324784,0.2277581451755327
JJ-15445,Jennifer Jackson,709.178,5,2015-03-05,2016-09-03,200.5558,0.06666666666666667,Office Supplies,['Appliances' 'Binders' 'Fasteners' 'Labels' 'Phones' 'Storage'],485,109.6,1,-1.0741145896570072,1.2975568995488884
JJ-15760,Joel Jenkins,195.0,2,2015-10-05,2015-12-08,34.449200000000005,0.06666666666666667,Office Supplies,['Appliances' 'Art' 'Phones'],755,32.0,1,-1.918329866252957,2.026450588714352
JK-15205,Jamie Kunitz,4427.142,5,2014-07-11,2017-10-30,1219.983,0.13076923076923078,Office Supplies,Phones,63,100.58333333333333,0,0.6857622717052986,0.7462332493916025
JK-15325,Jason Klamczynski,383.812,3,2014-11-21,2017-03-18,55.3277,0.1,Office Supplies,Envelopes,289,282.6666666666667,1,-2.1495827763092046,1.2372344716463592
JK-15370,Jay Kimmel,2709.632,8,2014-04-11,2017-11-16,330.2838,0.12352941176470589,Office Supplies,Appliances,46,82.1875,0,0.6551055224337855,-0.35121331101227427
JK-15625,Jim Karlsson,3760.028,7,2014-05-31,2017-10-30,750.9485,0.11666666666666668,Furniture,Chairs,63,113.45454545454545,0,0.7089969270531818,0.25600121554558103
JK-15640,Jim Kriz,4760.433999999999,9,2014-09-19,2017-07-03,1172.5303,0.10000000000000002,Office Supplies,Paper,182,92.54545454545455,0,1.4565765635514465,0.5823234053381856
JK-15730,Joe Kamberova,4867.2,10,2014-11-18,2017-10-07,55.048300000000005,0.3325,Office Supplies,Binders,86,55.473684210526315,0,1.0083894352090113,-2.0531590694267083
JK-16090,Juliana Krohn,3747.668,3,2015-04-21,2017-12-02,586.6625,0.19999999999999998,Office Supplies,['Binders' 'Phones'],30,119.5,1,-0.3189933989004563,0.14465360273594446
JK-16120,Julie Kriz,2932.484,10,2014-11-02,2017-09-04,122.65660000000001,0.20588235294117646,Office Supplies,['Art' 'Furnishings' 'Paper'],119,64.8125,0,0.8119302849093929,-1.1862761169932179
JL-15130,Jack Lebron,1214.9560000000001,6,2014-07-18,2017-12-22,-207.79559999999998,0.26666666666666666,Office Supplies,Binders,10,113.9090909090909,0,-0.6676501906611672,-1.4049170991576276
JL-15175,James Lanier,1571.5230000000001,5,2014-12-31,2017-12-24,209.2817,0.21428571428571427,Office Supplies,['Appliances' 'Binders' 'Chairs' 'Furnishings' 'Machines' 'Paper' 'Phones'],8,181.5,1,-0.7968072790242258,-0.495117499203019
JL-15235,Janet Lee,2203.7,5,2014-05-25,2017-09-02,54.517400000000016,0.22000000000000003,Office Supplies,"['Appliances' 'Art' 'Binders' 'Bookcases' 'Furnishings' 'Labels' 'Paper'
 'Phones' 'Storage' 'Tables']",121,132.88888888888889,1,-0.7063505457747516,-0.4570523358046867
JL-15505,Jeremy Lonsdale,3173.874,6,2014-11-14,2017-11-11,591.7163,0.07058823529411766,Office Supplies,Binders,51,68.3125,0,0.6247950441962052,0.4560176726877757
JL-15835,John Lee,9799.923,11,2014-04-18,2017-12-09,228.90700000000007,0.08823529411764706,Office Supplies,Storage,23,40.333333333333336,3,2.9249466315549144,-0.39481071049593774
JL-15850,John Lucas,2725.256,6,2014-07-22,2016-04-25,779.9046,0.23636363636363636,Office Supplies,Binders,616,64.3,1,-0.5305470638211389,0.6603162669950536
JM-15250,Janet Martin,3159.122,6,2016-03-29,2017-11-23,19.82350000000005,0.2894736842105263,Office Supplies,Binders,39,33.55555555555556,0,0.09488445927655041,-1.4354446571972845
JM-15265,Janet Molinari,1804.146,5,2014-08-25,2017-11-23,502.6143,0.13846153846153847,Office Supplies,Furnishings,39,98.83333333333333,1,-0.14454646850651337,0.07388460447329663
JM-15535,Jessica Myrick,1733.443,7,2014-09-13,2017-09-19,356.5395,0.09,['Furniture' 'Office Supplies'],['Accessories' 'Bookcases' 'Furnishings' 'Paper'],104,122.44444444444444,0,0.07167127708145965,0.19899269477321554
JM-15580,Jill Matthias,303.948,5,2016-04-14,2017-12-30,113.1204,0.1142857142857143,Office Supplies,Paper,2,104.16666666666667,1,-0.546530016804078,-0.14551816497430342
JM-15655,Jim Mitchum,864.947,5,2014-04-08,2017-12-22,117.20400000000001,0.15833333333333333,Office Supplies,['Phones' 'Storage'],10,123.0909090909091,1,-0.6149835544191129,-0.34464245151165157
JM-15865,John Murray,7625.076000000001,7,2014-11-19,2017-09-12,1574.6163999999999,0.18461538461538465,Office Supplies,Paper,111,85.66666666666667,3,1.782780829641379,0.5429515734419681
JM-16195,Justin MacKendrick,2833.926,10,2014-04-30,2017-11-03,754.1143999999999,0.06315789473684212,Office Supplies,['Appliances' 'Furnishings' 'Paper'],59,71.27777777777777,0,1.428258367625268,0.012558480158962066
JO-15145,Jack O'Briant,3254.949,9,2014-01-06,2017-11-03,581.4045,0.07307692307692308,Office Supplies,['Art' 'Binders' 'Bookcases' 'Furnishings' 'Storage'],59,116.41666666666667,0,1.0117003527397237,0.11663743296007105
JO-15280,Jas O'Carroll,1934.272,6,2014-03-31,2017-09-29,202.1362,0.17272727272727273,Office Supplies,Binders,94,127.8,1,-0.3339346097212396,-0.2896021220411881
JO-15550,Jesus Ocampo,1090.838,5,2015-03-19,2017-05-29,167.6709,0.23636363636363636,Office Supplies,['Art' 'Binders' 'Fasteners' 'Labels'],217,80.2,1,-0.8195775240569244,-0.4675872948145143
JP-15460,Jennifer Patt,1669.135,7,2014-08-24,2017-11-23,429.7465,0.14,Office Supplies,Paper,39,84.78571428571429,0,0.2570700024691509,-0.31605863176013144
JP-15520,Jeremy Pistek,3635.594,7,2014-08-22,2017-12-22,757.1802,0.059375000000000004,Office Supplies,Paper,10,81.2,0,1.0220661483543059,0.4446520031064329
JP-16135,Julie Prescott,1707.71,9,2014-09-23,2017-09-19,309.7116,0.15384615384615385,Office Supplies,Binders,104,91.0,0,0.46079564824783587,-0.6203599385844968
JR-15670,Jim Radford,1156.658,2,2015-12-24,2016-05-16,-785.1645,0.3,Office Supplies,['Art' 'Bookcases' 'Storage'],595,72.0,1,-2.505906796356943,-0.2080451637680504
JR-15700,Jocasta Rupert,863.88,1,2017-10-23,2017-10-23,107.985,0.2,Technology,Phones,70,777.0,2,-4.490696193078855,1.5695258993012176
JR-16210,Justin Ritter,2201.686,5,2015-09-18,2017-11-27,452.373,0.21999999999999997,['Office Supplies' 'Technology'],Accessories,35,89.0,1,-0.2001432643864179,-0.5044392160447706
JS-15595,Jill Stevenson,1417.654,4,2014-03-03,2017-09-02,-175.54899999999998,0.3125,Office Supplies,Storage,121,182.71428571428572,1,-1.5759649973470586,-0.9857652813746755
JS-15685,Jim Sink,1131.064,4,2016-06-14,2017-11-18,-54.869200000000006,0.2090909090909091,Office Supplies,Paper,44,52.2,1,-0.6806336603159483,-0.7055585608049736
JS-15880,John Stevenson,3868.02,5,2014-04-08,2016-07-14,564.9798000000001,0.14666666666666667,Office Supplies,['Paper' 'Tables'],536,103.5,1,-0.47905458427418474,1.2492449605379885
JS-15940,Joni Sundaresam,469.169,5,2014-05-03,2016-09-23,-327.9336,0.3375,Office Supplies,Furnishings,465,124.85714285714286,1,-1.9413318631369514,-0.827901076546822
JS-16030,Joy Smith,2516.494,6,2014-02-27,2017-12-02,-311.2575,0.18333333333333332,Office Supplies,['Binders' 'Furnishings' 'Storage'],30,80.82352941176471,0,-0.17283740432837716,-0.8786636118764891
JW-15220,Jane Waco,7721.714,6,2015-04-30,2017-11-18,2173.7093999999997,0.07142857142857142,Furniture,Furnishings,44,71.76923076923077,3,2.2635775168368464,1.6256198931312131
JW-15955,Joni Wasserman,1244.086,7,2015-08-16,2017-12-25,-29.575899999999983,0.08181818181818182,['Furniture' 'Office Supplies'],['Art' 'Chairs' 'Furnishings' 'Storage'],7,86.2,0,0.11567910499452547,-0.29375673409416203
JW-16075,Julia West,1428.731,4,2015-03-21,2016-09-25,154.06369999999998,0.32857142857142857,Office Supplies,['Appliances' 'Art'],463,92.33333333333333,1,-1.562668089222238,-0.35971864058541286
KA-16525,Kelly Andreada,1519.506,7,2014-03-11,2017-11-24,234.9194,0.05454545454545456,Office Supplies,['Art' 'Paper'],38,135.4,0,0.08367625984571028,0.23606480502463822
KB-16240,Karen Bern,3152.615,7,2014-03-31,2017-12-26,763.9076,0.15,Office Supplies,Accessories,6,151.77777777777777,0,0.44252090586968246,-0.025406936757927923
KB-16315,Karl Braun,1569.464,9,2014-08-26,2017-03-09,49.71929999999999,0.19545454545454544,Office Supplies,['Binders' 'Paper'],298,44.095238095238095,0,0.1485925267641014,-0.7440050381066224
KB-16405,Katrina Bavinger,908.821,3,2015-11-20,2017-09-04,274.297,0.044444444444444446,Office Supplies,['Art' 'Chairs' 'Paper'],119,81.75,1,-0.6906976130820903,0.9436394128785344
KB-16585,Ken Black,2744.742,12,2014-04-04,2017-05-14,579.3551,0.10869565217391304,Office Supplies,['Accessories' 'Paper'],232,51.63636363636363,0,1.4716648912808763,-0.36537621203796317
KB-16600,Ken Brennan,983.922,7,2014-12-30,2017-12-29,293.55240000000003,0.26666666666666666,Office Supplies,['Binders' 'Paper'],3,136.875,0,-0.3711975079386782,-1.2306765174923715
KC-16255,Karen Carlisle,2120.954,6,2014-09-08,2016-11-18,846.1217,0.02,Office Supplies,Binders,409,89.11111111111111,1,0.006209508825954378,1.7059582782898302
KC-16540,Kelly Collister,3908.2619999999997,4,2015-11-02,2017-09-24,709.4219,0.2,['Office Supplies' 'Technology'],Accessories,99,173.0,1,-0.3676840365762314,0.3466940110133839
KC-16675,Kimberly Carter,1146.05,4,2014-12-13,2017-11-03,156.7797,0.08571428571428573,Office Supplies,['Chairs' 'Paper'],59,176.0,1,-0.9051322056211915,0.5470269734216222
KD-16270,Karen Daniels,8282.358,5,2014-11-11,2016-09-02,1107.6952,0.1875,Office Supplies,Paper,486,44.06666666666667,3,0.9144827450873868,1.2941306628316247
KD-16345,Katherine Ducich,1888.964,6,2014-09-02,2017-11-19,328.5942,0.13,Office Supplies,Phones,43,130.44444444444446,0,-0.13549740662627585,-0.03856937788473485
KD-16495,Keith Dawkins,8181.256,12,2014-09-28,2017-09-09,3038.6254,0.08750000000000001,Office Supplies,Binders,114,39.888888888888886,3,3.9714767154018102,1.2455533727161097
KD-16615,Ken Dana,2243.51,5,2015-09-13,2017-03-16,539.7219,0.1076923076923077,Office Supplies,Binders,291,45.833333333333336,1,-0.11930315789031701,0.7473525646915006
KE-16420,Katrina Edelman,1686.7312,8,2014-04-03,2017-12-04,397.87989999999996,0.21466666666666667,Office Supplies,Paper,28,95.78571428571429,0,0.2673367018139581,-0.9751854547753015
KF-16285,Karen Ferguson,10604.266,7,2014-09-26,2017-09-24,1660.1386,0.03333333333333334,Office Supplies,Paper,99,64.3529411764706,3,2.831931140010521,1.676502066356719
